"time","poolid","name","status","addr","sensortype","type","ph","ec","salt","tds","orp","cl","temp","bat","blerssi","wifissid","wifirssi","wifiip","mqttserver","mqttconnected","mqtttopic","raw"
2026-06-15 05:56:16.000 +0200,Pool H32,Pool H32,data read successfully,c0:00:00:05:51:2a,BLE-YC01,15,7.5,517,284.35,258,530,0.2,21.7,2875,-73,pool,-17,"10.32.1.62",mqtt.io10.org,false,home/H32/pool/ble-yc01,"""{\""time\"":1781495776,\""name\"":\""Pool H32\"",\""status\"":\""data read successfully\"",\""addr\"":\""c0:00:00:05:51:2a\"",\""sensorType\"":\""BLE-YC01\"",\""type\"":15,\""pH\"":7.5,\""ec\"":517,\""salt\"":284.35,\""tds\"":258,\""orp\"":530,\""cl\"":0.2,\""temp\"":21.7,\""bat\"":2875,\""bleRSSI\"":-73,\""wifiSSID\"":\""pool\"",\""wifiRSSI\"":-17,\""wifiIP\"":\""10.32.1.62\"",\""mqttServer\"":\""mqtt.io10.org\"",\""mqttConnected\"":false}"""
2026-06-15 05:52:08.000 +0200,Pool H32,Pool H32,data read successfully,c0:00:00:05:51:2a,BLE-YC01,15,7.5,517,284.35,258,530,0.2,21.7,2875,-74,pool,-18,"10.32.1.62",mqtt.io10.org,false,home/H32/pool/ble-yc01,"""{\""time\"":1781495528,\""name\"":\""Pool H32\"",\""status\"":\""data read successfully\"",\""addr\"":\""c0:00:00:05:51:2a\"",\""sensorType\"":\""BLE-YC01\"",\""type\"":15,\""pH\"":7.5,\""ec\"":517,\""salt\"":284.35,\""tds\"":258,\""orp\"":530,\""cl\"":0.2,\""temp\"":21.7,\""bat\"":2875,\""bleRSSI\"":-74,\""wifiSSID\"":\""pool\"",\""wifiRSSI\"":-18,\""wifiIP\"":\""10.32.1.62\"",\""mqttServer\"":\""mqtt.io10.org\"",\""mqttConnected\"":false}"""
2026-06-15 05:45:38.000 +0200,Pool H32,Pool H32,data read successfully,c0:00:00:05:51:2a,BLE-YC01,15,7.5,518,284.9,259,527,0.2,21.7,2874,-73,pool,-17,"10.32.1.62",mqtt.io10.org,false,home/H32/pool/ble-yc01,"""{\""time\"":1781495138,\""name\"":\""Pool H32\"",\""status\"":\""data read successfully\"",\""addr\"":\""c0:00:00:05:51:2a\"",\""sensorType\"":\""BLE-YC01\"",\""type\"":15,\""pH\"":7.5,\""ec\"":518,\""salt\"":284.9,\""tds\"":259,\""orp\"":527,\""cl\"":0.2,\""temp\"":21.7,\""bat\"":2874,\""bleRSSI\"":-73,\""wifiSSID\"":\""pool\"",\""wifiRSSI\"":-17,\""wifiIP\"":\""10.32.1.62\"",\""mqttServer\"":\""mqtt.io10.org\"",\""mqttConnected\"":false}"""
2026-06-15 05:27:06.000 +0200,Pool H32,Pool H32,data read successfully,c0:00:00:05:51:2a,BLE-YC01,15,7.5,517,284.35,258,524,0.2,21.7,2875,-72,pool,-16,"10.32.1.62",mqtt.io10.org,false,home/H32/pool/ble-yc01,"""{\""time\"":1781494026,\""name\"":\""Pool H32\"",\""status\"":\""data read successfully\"",\""addr\"":\""c0:00:00:05:51:2a\"",\""sensorType\"":\""BLE-YC01\"",\""type\"":15,\""pH\"":7.5,\""ec\"":517,\""salt\"":284.35,\""tds\"":258,\""orp\"":524,\""cl\"":0.2,\""temp\"":21.7,\""bat\"":2875,\""bleRSSI\"":-72,\""wifiSSID\"":\""pool\"",\""wifiRSSI\"":-16,\""wifiIP\"":\""10.32.1.62\"",\""mqttServer\"":\""mqtt.io10.org\"",\""mqttConnected\"":false}"""
2026-06-15 05:23:21.000 +0200,Pool H32,Pool H32,data read successfully,c0:00:00:05:51:2a,BLE-YC01,15,7.6,517,284.35,258,521,0.2,21.7,2874,-73,pool,-17,"10.32.1.62",mqtt.io10.org,false,home/H32/pool/ble-yc01,"""{\""time\"":1781493801,\""name\"":\""Pool H32\"",\""status\"":\""data read successfully\"",\""addr\"":\""c0:00:00:05:51:2a\"",\""sensorType\"":\""BLE-YC01\"",\""type\"":15,\""pH\"":7.6,\""ec\"":517,\""salt\"":284.35,\""tds\"":258,\""orp\"":521,\""cl\"":0.2,\""temp\"":21.7,\""bat\"":2874,\""bleRSSI\"":-73,\""wifiSSID\"":\""pool\"",\""wifiRSSI\"":-17,\""wifiIP\"":\""10.32.1.62\"",\""mqttServer\"":\""mqtt.io10.org\"",\""mqttConnected\"":false}"""
2026-06-15 05:20:50.000 +0200,Pool H32,Pool H32,data read successfully,c0:00:00:05:51:2a,BLE-YC01,15,7.6,516,283.8,258,519,0.2,21.7,2874,-72,pool,-24,"10.32.1.62",mqtt.io10.org,false,home/H32/pool/ble-yc01,"""{\""time\"":1781493650,\""name\"":\""Pool H32\"",\""status\"":\""data read successfully\"",\""addr\"":\""c0:00:00:05:51:2a\"",\""sensorType\"":\""BLE-YC01\"",\""type\"":15,\""pH\"":7.6,\""ec\"":516,\""salt\"":283.8,\""tds\"":258,\""orp\"":519,\""cl\"":0.2,\""temp\"":21.7,\""bat\"":2874,\""bleRSSI\"":-72,\""wifiSSID\"":\""pool\"",\""wifiRSSI\"":-24,\""wifiIP\"":\""10.32.1.62\"",\""mqttServer\"":\""mqtt.io10.org\"",\""mqttConnected\"":false}"""
2026-06-15 05:17:05.000 +0200,Pool H32,Pool H32,data read successfully,c0:00:00:05:51:2a,BLE-YC01,15,7.6,517,284.35,258,518,0.2,21.7,2871,-73,pool,-22,"10.32.1.62",mqtt.io10.org,false,home/H32/pool/ble-yc01,"""{\""time\"":1781493425,\""name\"":\""Pool H32\"",\""status\"":\""data read successfully\"",\""addr\"":\""c0:00:00:05:51:2a\"",\""sensorType\"":\""BLE-YC01\"",\""type\"":15,\""pH\"":7.6,\""ec\"":517,\""salt\"":284.35,\""tds\"":258,\""orp\"":518,\""cl\"":0.2,\""temp\"":21.7,\""bat\"":2871,\""bleRSSI\"":-73,\""wifiSSID\"":\""pool\"",\""wifiRSSI\"":-22,\""wifiIP\"":\""10.32.1.62\"",\""mqttServer\"":\""mqtt.io10.org\"",\""mqttConnected\"":false}"""
2026-06-15 05:14:25.000 +0200,Pool H32,Pool H32,failed to read data,"",unknown,0,,,,,,,,,0,pool,-16,"10.32.1.62",mqtt.io10.org,false,home/H32/pool/ble-yc01,"""{\""time\"":1781493265,\""name\"":\""Pool H32\"",\""status\"":\""failed to read data\"",\""bleRSSI\"":0,\""sensorType\"":\""unknown\"",\""addr\"":\""\"",\""type\"":0,\""wifiSSID\"":\""pool\"",\""wifiRSSI\"":-16,\""wifiIP\"":\""10.32.1.62\"",\""mqttServer\"":\""mqtt.io10.org\"",\""mqttConnected\"":false}"""
2026-06-15 05:13:51.000 +0200,Pool H32,Pool H32,no matching device found,"",unknown,0,,,,,,,,,,pool,-17,"10.32.1.62",mqtt.io10.org,false,home/H32/pool/ble-yc01,"""{\""time\"":1781493231,\""name\"":\""Pool H32\"",\""status\"":\""no matching device found\"",\""addr\"":\""\"",\""sensorType\"":\""unknown\"",\""type\"":0,\""wifiSSID\"":\""pool\"",\""wifiRSSI\"":-17,\""wifiIP\"":\""10.32.1.62\"",\""mqttServer\"":\""mqtt.io10.org\"",\""mqttConnected\"":false}"""
2026-06-15 05:13:11.000 +0200,Pool H32,Pool H32,failed to read data,"",unknown,0,,,,,,,,,0,pool,-17,"10.32.1.62",mqtt.io10.org,false,home/H32/pool/ble-yc01,"""{\""time\"":1781493191,\""name\"":\""Pool H32\"",\""status\"":\""failed to read data\"",\""bleRSSI\"":0,\""sensorType\"":\""unknown\"",\""addr\"":\""\"",\""type\"":0,\""wifiSSID\"":\""pool\"",\""wifiRSSI\"":-17,\""wifiIP\"":\""10.32.1.62\"",\""mqttServer\"":\""mqtt.io10.org\"",\""mqttConnected\"":false}"""
2026-06-15 05:09:50.000 +0200,Pool H32,Pool H32,data read successfully,c0:00:00:05:51:2a,BLE-YC01,15,7.5,517,284.35,258,513,0.2,21.7,2877,-73,pool,-18,"10.32.1.62",mqtt.io10.org,false,home/H32/pool/ble-yc01,"""{\""time\"":1781492990,\""name\"":\""Pool H32\"",\""status\"":\""data read successfully\"",\""addr\"":\""c0:00:00:05:51:2a\"",\""sensorType\"":\""BLE-YC01\"",\""type\"":15,\""pH\"":7.5,\""ec\"":517,\""salt\"":284.35,\""tds\"":258,\""orp\"":513,\""cl\"":0.2,\""temp\"":21.7,\""bat\"":2877,\""bleRSSI\"":-73,\""wifiSSID\"":\""pool\"",\""wifiRSSI\"":-18,\""wifiIP\"":\""10.32.1.62\"",\""mqttServer\"":\""mqtt.io10.org\"",\""mqttConnected\"":false}"""
2026-06-15 05:00:31.000 +0200,Pool H32,Pool H32,data read successfully,c0:00:00:05:51:2a,BLE-YC01,15,7.6,517,284.35,258,504,0.2,21.7,2873,-72,pool,-17,"10.32.1.62",mqtt.io10.org,false,home/H32/pool/ble-yc01,"""{\""time\"":1781492431,\""name\"":\""Pool H32\"",\""status\"":\""data read successfully\"",\""addr\"":\""c0:00:00:05:51:2a\"",\""sensorType\"":\""BLE-YC01\"",\""type\"":15,\""pH\"":7.6,\""ec\"":517,\""salt\"":284.35,\""tds\"":258,\""orp\"":504,\""cl\"":0.2,\""temp\"":21.7,\""bat\"":2873,\""bleRSSI\"":-72,\""wifiSSID\"":\""pool\"",\""wifiRSSI\"":-17,\""wifiIP\"":\""10.32.1.62\"",\""mqttServer\"":\""mqtt.io10.org\"",\""mqttConnected\"":false}"""
2026-06-15 04:49:48.000 +0200,Pool H32,Pool H32,data read successfully,c0:00:00:05:51:2a,BLE-YC01,15,7.6,517,284.35,258,498,0.2,21.7,2874,-73,pool,-16,"10.32.1.62",mqtt.io10.org,false,home/H32/pool/ble-yc01,"""{\""time\"":1781491788,\""name\"":\""Pool H32\"",\""status\"":\""data read successfully\"",\""addr\"":\""c0:00:00:05:51:2a\"",\""sensorType\"":\""BLE-YC01\"",\""type\"":15,\""pH\"":7.6,\""ec\"":517,\""salt\"":284.35,\""tds\"":258,\""orp\"":498,\""cl\"":0.2,\""temp\"":21.7,\""bat\"":2874,\""bleRSSI\"":-73,\""wifiSSID\"":\""pool\"",\""wifiRSSI\"":-16,\""wifiIP\"":\""10.32.1.62\"",\""mqttServer\"":\""mqtt.io10.org\"",\""mqttConnected\"":false}"""
2026-06-15 04:47:46.000 +0200,Pool H32,Pool H32,data read successfully,c0:00:00:05:51:2a,BLE-YC01,15,7.6,517,284.35,258,500,0.2,21.7,2880,-73,pool,-17,"10.32.1.62",mqtt.io10.org,false,home/H32/pool/ble-yc01,"""{\""time\"":1781491666,\""name\"":\""Pool H32\"",\""status\"":\""data read successfully\"",\""addr\"":\""c0:00:00:05:51:2a\"",\""sensorType\"":\""BLE-YC01\"",\""type\"":15,\""pH\"":7.6,\""ec\"":517,\""salt\"":284.35,\""tds\"":258,\""orp\"":500,\""cl\"":0.2,\""temp\"":21.7,\""bat\"":2880,\""bleRSSI\"":-73,\""wifiSSID\"":\""pool\"",\""wifiRSSI\"":-17,\""wifiIP\"":\""10.32.1.62\"",\""mqttServer\"":\""mqtt.io10.org\"",\""mqttConnected\"":false}"""
2026-06-15 04:42:15.000 +0200,Pool H32,Pool H32,data read successfully,c0:00:00:05:51:2a,BLE-YC01,15,7.5,517,284.35,258,502,0.2,21.7,2880,-74,pool,-21,"10.32.1.62",mqtt.io10.org,false,home/H32/pool/ble-yc01,"""{\""time\"":1781491335,\""name\"":\""Pool H32\"",\""status\"":\""data read successfully\"",\""addr\"":\""c0:00:00:05:51:2a\"",\""sensorType\"":\""BLE-YC01\"",\""type\"":15,\""pH\"":7.5,\""ec\"":517,\""salt\"":284.35,\""tds\"":258,\""orp\"":502,\""cl\"":0.2,\""temp\"":21.7,\""bat\"":2880,\""bleRSSI\"":-74,\""wifiSSID\"":\""pool\"",\""wifiRSSI\"":-21,\""wifiIP\"":\""10.32.1.62\"",\""mqttServer\"":\""mqtt.io10.org\"",\""mqttConnected\"":false}"""
2026-06-15 04:38:05.000 +0200,Pool H32,Pool H32,data read successfully,c0:00:00:05:51:2a,BLE-YC01,15,7.5,517,284.35,258,506,0.2,21.7,2878,-74,pool,-17,"10.32.1.62",mqtt.io10.org,false,home/H32/pool/ble-yc01,"""{\""time\"":1781491085,\""name\"":\""Pool H32\"",\""status\"":\""data read successfully\"",\""addr\"":\""c0:00:00:05:51:2a\"",\""sensorType\"":\""BLE-YC01\"",\""type\"":15,\""pH\"":7.5,\""ec\"":517,\""salt\"":284.35,\""tds\"":258,\""orp\"":506,\""cl\"":0.2,\""temp\"":21.7,\""bat\"":2878,\""bleRSSI\"":-74,\""wifiSSID\"":\""pool\"",\""wifiRSSI\"":-17,\""wifiIP\"":\""10.32.1.62\"",\""mqttServer\"":\""mqtt.io10.org\"",\""mqttConnected\"":false}"""
2026-06-15 04:35:43.000 +0200,Pool H32,Pool H32,data read successfully,c0:00:00:05:51:2a,BLE-YC01,15,7.6,517,284.35,258,510,0.2,21.7,2880,-73,pool,-18,"10.32.1.62",mqtt.io10.org,false,home/H32/pool/ble-yc01,"""{\""time\"":1781490943,\""name\"":\""Pool H32\"",\""status\"":\""data read successfully\"",\""addr\"":\""c0:00:00:05:51:2a\"",\""sensorType\"":\""BLE-YC01\"",\""type\"":15,\""pH\"":7.6,\""ec\"":517,\""salt\"":284.35,\""tds\"":258,\""orp\"":510,\""cl\"":0.2,\""temp\"":21.7,\""bat\"":2880,\""bleRSSI\"":-73,\""wifiSSID\"":\""pool\"",\""wifiRSSI\"":-18,\""wifiIP\"":\""10.32.1.62\"",\""mqttServer\"":\""mqtt.io10.org\"",\""mqttConnected\"":false}"""
2026-06-15 04:27:39.000 +0200,Pool H32,Pool H32,data read successfully,c0:00:00:05:51:2a,BLE-YC01,15,7.5,517,284.35,258,524,0.2,21.7,2881,-73,pool,-17,"10.32.1.62",mqtt.io10.org,false,home/H32/pool/ble-yc01,"""{\""time\"":1781490459,\""name\"":\""Pool H32\"",\""status\"":\""data read successfully\"",\""addr\"":\""c0:00:00:05:51:2a\"",\""sensorType\"":\""BLE-YC01\"",\""type\"":15,\""pH\"":7.5,\""ec\"":517,\""salt\"":284.35,\""tds\"":258,\""orp\"":524,\""cl\"":0.2,\""temp\"":21.7,\""bat\"":2881,\""bleRSSI\"":-73,\""wifiSSID\"":\""pool\"",\""wifiRSSI\"":-17,\""wifiIP\"":\""10.32.1.62\"",\""mqttServer\"":\""mqtt.io10.org\"",\""mqttConnected\"":false}"""
2026-06-15 04:24:19.000 +0200,Pool H32,Pool H32,data read successfully,c0:00:00:05:51:2a,BLE-YC01,15,7.6,518,284.9,259,527,0.2,21.7,2881,-73,pool,-17,"10.32.1.62",mqtt.io10.org,false,home/H32/pool/ble-yc01,"""{\""time\"":1781490259,\""name\"":\""Pool H32\"",\""status\"":\""data read successfully\"",\""addr\"":\""c0:00:00:05:51:2a\"",\""sensorType\"":\""BLE-YC01\"",\""type\"":15,\""pH\"":7.6,\""ec\"":518,\""salt\"":284.9,\""tds\"":259,\""orp\"":527,\""cl\"":0.2,\""temp\"":21.7,\""bat\"":2881,\""bleRSSI\"":-73,\""wifiSSID\"":\""pool\"",\""wifiRSSI\"":-17,\""wifiIP\"":\""10.32.1.62\"",\""mqttServer\"":\""mqtt.io10.org\"",\""mqttConnected\"":false}"""
2026-06-15 04:20:16.000 +0200,Pool H32,Pool H32,data read successfully,c0:00:00:05:51:2a,BLE-YC01,15,7.5,518,284.9,259,526,0.2,21.7,2879,-73,pool,-17,"10.32.1.62",mqtt.io10.org,false,home/H32/pool/ble-yc01,"""{\""time\"":1781490016,\""name\"":\""Pool H32\"",\""status\"":\""data read successfully\"",\""addr\"":\""c0:00:00:05:51:2a\"",\""sensorType\"":\""BLE-YC01\"",\""type\"":15,\""pH\"":7.5,\""ec\"":518,\""salt\"":284.9,\""tds\"":259,\""orp\"":526,\""cl\"":0.2,\""temp\"":21.7,\""bat\"":2879,\""bleRSSI\"":-73,\""wifiSSID\"":\""pool\"",\""wifiRSSI\"":-17,\""wifiIP\"":\""10.32.1.62\"",\""mqttServer\"":\""mqtt.io10.org\"",\""mqttConnected\"":false}"""
2026-06-15 04:17:42.000 +0200,Pool H32,Pool H32,no matching device found,"",unknown,0,,,,,,,,,,pool,-16,"10.32.1.62",mqtt.io10.org,false,home/H32/pool/ble-yc01,"""{\""time\"":1781489862,\""name\"":\""Pool H32\"",\""status\"":\""no matching device found\"",\""addr\"":\""\"",\""sensorType\"":\""unknown\"",\""type\"":0,\""wifiSSID\"":\""pool\"",\""wifiRSSI\"":-16,\""wifiIP\"":\""10.32.1.62\"",\""mqttServer\"":\""mqtt.io10.org\"",\""mqttConnected\"":false}"""
2026-06-15 04:17:08.000 +0200,Pool H32,Pool H32,no matching device found,"",unknown,0,,,,,,,,,,pool,-17,"10.32.1.62",mqtt.io10.org,false,home/H32/pool/ble-yc01,"""{\""time\"":1781489828,\""name\"":\""Pool H32\"",\""status\"":\""no matching device found\"",\""addr\"":\""\"",\""sensorType\"":\""unknown\"",\""type\"":0,\""wifiSSID\"":\""pool\"",\""wifiRSSI\"":-17,\""wifiIP\"":\""10.32.1.62\"",\""mqttServer\"":\""mqtt.io10.org\"",\""mqttConnected\"":false}"""
2026-06-15 04:09:15.000 +0200,Pool H32,Pool H32,data read successfully,c0:00:00:05:51:2a,BLE-YC01,15,7.5,516,283.8,258,520,0.2,21.7,2876,-72,pool,-16,"10.32.1.62",mqtt.io10.org,true,home/H32/pool/ble-yc01,"""{\""time\"":1781489355,\""name\"":\""Pool H32\"",\""status\"":\""data read successfully\"",\""addr\"":\""c0:00:00:05:51:2a\"",\""sensorType\"":\""BLE-YC01\"",\""type\"":15,\""pH\"":7.5,\""ec\"":516,\""salt\"":283.8,\""tds\"":258,\""orp\"":520,\""cl\"":0.2,\""temp\"":21.7,\""bat\"":2876,\""bleRSSI\"":-72,\""wifiSSID\"":\""pool\"",\""wifiRSSI\"":-16,\""wifiIP\"":\""10.32.1.62\"",\""mqttServer\"":\""mqtt.io10.org\"",\""mqttConnected\"":true}"""
2026-06-15 04:09:04.000 +0200,Pool H32,Pool H32,no matching device found,"",unknown,0,,,,,,,,,,pool,-17,"10.32.1.62",mqtt.io10.org,false,home/H32/pool/ble-yc01,"""{\""time\"":1781489344,\""name\"":\""Pool H32\"",\""status\"":\""no matching device found\"",\""addr\"":\""\"",\""sensorType\"":\""unknown\"",\""type\"":0,\""wifiSSID\"":\""pool\"",\""wifiRSSI\"":-17,\""wifiIP\"":\""10.32.1.62\"",\""mqttServer\"":\""mqtt.io10.org\"",\""mqttConnected\"":false}"""
2026-06-15 04:06:07.000 +0200,Pool H32,Pool H32,no matching device found,"",unknown,0,,,,,,,,,,pool,-18,"10.32.1.62",mqtt.io10.org,false,home/H32/pool/ble-yc01,"""{\""time\"":1781489167,\""name\"":\""Pool H32\"",\""status\"":\""no matching device found\"",\""addr\"":\""\"",\""sensorType\"":\""unknown\"",\""type\"":0,\""wifiSSID\"":\""pool\"",\""wifiRSSI\"":-18,\""wifiIP\"":\""10.32.1.62\"",\""mqttServer\"":\""mqtt.io10.org\"",\""mqttConnected\"":false}"""
2026-06-15 04:05:09.000 +0200,Pool H32,Pool H32,no matching device found,"",unknown,0,,,,,,,,,,pool,-17,"10.32.1.62",mqtt.io10.org,false,home/H32/pool/ble-yc01,"""{\""time\"":1781489109,\""name\"":\""Pool H32\"",\""status\"":\""no matching device found\"",\""addr\"":\""\"",\""sensorType\"":\""unknown\"",\""type\"":0,\""wifiSSID\"":\""pool\"",\""wifiRSSI\"":-17,\""wifiIP\"":\""10.32.1.62\"",\""mqttServer\"":\""mqtt.io10.org\"",\""mqttConnected\"":false}"""
2026-06-15 04:03:41.000 +0200,Pool H32,Pool H32,no matching device found,"",unknown,0,,,,,,,,,,pool,-17,"10.32.1.62",mqtt.io10.org,false,home/H32/pool/ble-yc01,"""{\""time\"":1781489021,\""name\"":\""Pool H32\"",\""status\"":\""no matching device found\"",\""addr\"":\""\"",\""sensorType\"":\""unknown\"",\""type\"":0,\""wifiSSID\"":\""pool\"",\""wifiRSSI\"":-17,\""wifiIP\"":\""10.32.1.62\"",\""mqttServer\"":\""mqtt.io10.org\"",\""mqttConnected\"":false}"""
2026-06-15 03:57:27.000 +0200,Pool H32,Pool H32,data read successfully,c0:00:00:05:51:2a,BLE-YC01,15,7.5,517,284.35,258,536,0.2,21.7,2874,-74,pool,-17,"10.32.1.62",mqtt.io10.org,false,home/H32/pool/ble-yc01,"""{\""time\"":1781488647,\""name\"":\""Pool H32\"",\""status\"":\""data read successfully\"",\""addr\"":\""c0:00:00:05:51:2a\"",\""sensorType\"":\""BLE-YC01\"",\""type\"":15,\""pH\"":7.5,\""ec\"":517,\""salt\"":284.35,\""tds\"":258,\""orp\"":536,\""cl\"":0.2,\""temp\"":21.7,\""bat\"":2874,\""bleRSSI\"":-74,\""wifiSSID\"":\""pool\"",\""wifiRSSI\"":-17,\""wifiIP\"":\""10.32.1.62\"",\""mqttServer\"":\""mqtt.io10.org\"",\""mqttConnected\"":false}"""
2026-06-15 03:56:19.000 +0200,Pool H32,Pool H32,data read successfully,c0:00:00:05:51:2a,BLE-YC01,15,7.5,517,284.35,258,536,0.2,21.7,2879,-74,pool,-17,"10.32.1.62",mqtt.io10.org,false,home/H32/pool/ble-yc01,"""{\""time\"":1781488579,\""name\"":\""Pool H32\"",\""status\"":\""data read successfully\"",\""addr\"":\""c0:00:00:05:51:2a\"",\""sensorType\"":\""BLE-YC01\"",\""type\"":15,\""pH\"":7.5,\""ec\"":517,\""salt\"":284.35,\""tds\"":258,\""orp\"":536,\""cl\"":0.2,\""temp\"":21.7,\""bat\"":2879,\""bleRSSI\"":-74,\""wifiSSID\"":\""pool\"",\""wifiRSSI\"":-17,\""wifiIP\"":\""10.32.1.62\"",\""mqttServer\"":\""mqtt.io10.org\"",\""mqttConnected\"":false}"""
2026-06-15 03:43:31.000 +0200,Pool H32,Pool H32,data read successfully,c0:00:00:05:51:2a,BLE-YC01,15,7.6,517,284.35,258,530,0.2,21.8,2876,-73,pool,-17,"10.32.1.62",mqtt.io10.org,false,home/H32/pool/ble-yc01,"""{\""time\"":1781487811,\""name\"":\""Pool H32\"",\""status\"":\""data read successfully\"",\""addr\"":\""c0:00:00:05:51:2a\"",\""sensorType\"":\""BLE-YC01\"",\""type\"":15,\""pH\"":7.6,\""ec\"":517,\""salt\"":284.35,\""tds\"":258,\""orp\"":530,\""cl\"":0.2,\""temp\"":21.8,\""bat\"":2876,\""bleRSSI\"":-73,\""wifiSSID\"":\""pool\"",\""wifiRSSI\"":-17,\""wifiIP\"":\""10.32.1.62\"",\""mqttServer\"":\""mqtt.io10.org\"",\""mqttConnected\"":false}"""
2026-06-15 03:40:52.000 +0200,Pool H32,Pool H32,failed to read data,"",unknown,0,,,,,,,,,0,pool,-16,"10.32.1.62",mqtt.io10.org,false,home/H32/pool/ble-yc01,"""{\""time\"":1781487652,\""name\"":\""Pool H32\"",\""status\"":\""failed to read data\"",\""bleRSSI\"":0,\""sensorType\"":\""unknown\"",\""addr\"":\""\"",\""type\"":0,\""wifiSSID\"":\""pool\"",\""wifiRSSI\"":-16,\""wifiIP\"":\""10.32.1.62\"",\""mqttServer\"":\""mqtt.io10.org\"",\""mqttConnected\"":false}"""
2026-06-15 03:33:54.000 +0200,Pool H32,Pool H32,data read successfully,c0:00:00:05:51:2a,BLE-YC01,15,7.6,518,284.9,259,520,0.2,21.8,2879,-73,pool,-17,"10.32.1.62",mqtt.io10.org,false,home/H32/pool/ble-yc01,"""{\""time\"":1781487234,\""name\"":\""Pool H32\"",\""status\"":\""data read successfully\"",\""addr\"":\""c0:00:00:05:51:2a\"",\""sensorType\"":\""BLE-YC01\"",\""type\"":15,\""pH\"":7.6,\""ec\"":518,\""salt\"":284.9,\""tds\"":259,\""orp\"":520,\""cl\"":0.2,\""temp\"":21.8,\""bat\"":2879,\""bleRSSI\"":-73,\""wifiSSID\"":\""pool\"",\""wifiRSSI\"":-17,\""wifiIP\"":\""10.32.1.62\"",\""mqttServer\"":\""mqtt.io10.org\"",\""mqttConnected\"":false}"""
2026-06-15 03:19:31.000 +0200,Pool H32,Pool H32,data read successfully,c0:00:00:05:51:2a,BLE-YC01,15,7.6,518,284.9,259,507,0.2,21.8,2883,-75,pool,-17,"10.32.1.62",mqtt.io10.org,false,home/H32/pool/ble-yc01,"""{\""time\"":1781486371,\""name\"":\""Pool H32\"",\""status\"":\""data read successfully\"",\""addr\"":\""c0:00:00:05:51:2a\"",\""sensorType\"":\""BLE-YC01\"",\""type\"":15,\""pH\"":7.6,\""ec\"":518,\""salt\"":284.9,\""tds\"":259,\""orp\"":507,\""cl\"":0.2,\""temp\"":21.8,\""bat\"":2883,\""bleRSSI\"":-75,\""wifiSSID\"":\""pool\"",\""wifiRSSI\"":-17,\""wifiIP\"":\""10.32.1.62\"",\""mqttServer\"":\""mqtt.io10.org\"",\""mqttConnected\"":false}"""
2026-06-15 03:18:09.000 +0200,Pool H32,Pool H32,no matching device found,"",unknown,0,,,,,,,,,,pool,-19,"10.32.1.62",mqtt.io10.org,false,home/H32/pool/ble-yc01,"""{\""time\"":1781486289,\""name\"":\""Pool H32\"",\""status\"":\""no matching device found\"",\""addr\"":\""\"",\""sensorType\"":\""unknown\"",\""type\"":0,\""wifiSSID\"":\""pool\"",\""wifiRSSI\"":-19,\""wifiIP\"":\""10.32.1.62\"",\""mqttServer\"":\""mqtt.io10.org\"",\""mqttConnected\"":false}"""
2026-06-15 03:15:11.000 +0200,Pool H32,Pool H32,no matching device found,"",unknown,0,,,,,,,,,,pool,-18,"10.32.1.62",mqtt.io10.org,false,home/H32/pool/ble-yc01,"""{\""time\"":1781486111,\""name\"":\""Pool H32\"",\""status\"":\""no matching device found\"",\""addr\"":\""\"",\""sensorType\"":\""unknown\"",\""type\"":0,\""wifiSSID\"":\""pool\"",\""wifiRSSI\"":-18,\""wifiIP\"":\""10.32.1.62\"",\""mqttServer\"":\""mqtt.io10.org\"",\""mqttConnected\"":false}"""
2026-06-15 03:14:13.000 +0200,Pool H32,Pool H32,no matching device found,"",unknown,0,,,,,,,,,,pool,-23,"10.32.1.62",mqtt.io10.org,false,home/H32/pool/ble-yc01,"""{\""time\"":1781486053,\""name\"":\""Pool H32\"",\""status\"":\""no matching device found\"",\""addr\"":\""\"",\""sensorType\"":\""unknown\"",\""type\"":0,\""wifiSSID\"":\""pool\"",\""wifiRSSI\"":-23,\""wifiIP\"":\""10.32.1.62\"",\""mqttServer\"":\""mqtt.io10.org\"",\""mqttConnected\"":false}"""
2026-06-15 03:12:27.000 +0200,Pool H32,Pool H32,no matching device found,"",unknown,0,,,,,,,,,,pool,-18,"10.32.1.62",mqtt.io10.org,false,home/H32/pool/ble-yc01,"""{\""time\"":1781485947,\""name\"":\""Pool H32\"",\""status\"":\""no matching device found\"",\""addr\"":\""\"",\""sensorType\"":\""unknown\"",\""type\"":0,\""wifiSSID\"":\""pool\"",\""wifiRSSI\"":-18,\""wifiIP\"":\""10.32.1.62\"",\""mqttServer\"":\""mqtt.io10.org\"",\""mqttConnected\"":false}"""
2026-06-15 03:10:59.000 +0200,Pool H32,Pool H32,failed to read data,"",unknown,0,,,,,,,,,0,pool,-17,"10.32.1.62",mqtt.io10.org,true,home/H32/pool/ble-yc01,"""{\""time\"":1781485859,\""name\"":\""Pool H32\"",\""status\"":\""failed to read data\"",\""bleRSSI\"":0,\""sensorType\"":\""unknown\"",\""addr\"":\""\"",\""type\"":0,\""wifiSSID\"":\""pool\"",\""wifiRSSI\"":-17,\""wifiIP\"":\""10.32.1.62\"",\""mqttServer\"":\""mqtt.io10.org\"",\""mqttConnected\"":true}"""
